linkID,year,season,r_dateTime_nz,Heat Pump or Heating,Hot water,Lighting,Oven,Total,XX_Other,contribution_HW,contribution_HP,contribution_LI,contribution_OV,contribution_XX
rf_18,2014,Summer,2014-12-12T05:30:00Z,,2066.688,,1204.83166666667,6988.98833333333,1531.601,0.295706317056379,,,0.172389995404676,
rf_18,2014,Winter,2014-06-23T08:30:00Z,,2053.64266666667,,0,7681.93966666667,1813.34666666667,0.267333870842256,,,0,
rf_18,2015,Autumn,2015-04-21T07:00:00Z,,2061.10366666667,,1104.06,8227.38866666667,2199.81233333333,0.250517357350243,,,0.134193247059436,
rf_18,2015,Summer,2015-02-14T05:30:00Z,,1892.89533333333,,1188.03966666667,7053.47966666667,1679.64133333333,0.268363335940242,,,0.16843313127861,
rf_18,2015,Winter,2015-06-09T07:00:00Z,,2046.58966666667,,1865.716,7154.20033333333,1513.94266666667,0.286068263580915,,,0.26078609950397,
rf_19,2014,Spring,2014-09-22T06:30:00Z,0,,,0,3194.29233333333,737.061333333334,,0,,0,
rf_19,2014,Summer,2014-12-30T04:30:00Z,0,,,0,1563.238,,,0,,0,
rf_19,2014,Winter,2014-08-17T06:00:00Z,0,,,1250.646,3383.25266666667,609.503904761905,,0,,0.369657877557277,
rf_19,2015,Autumn,2015-05-27T05:30:00Z,0,,,0,3736.01566666667,897.710238095238,,0,,0,
rf_19,2015,Spring,2015-10-22T05:30:00Z,0,,,0,3357.976,,,0,,0,
rf_19,2015,Summer,2015-12-10T05:30:00Z,0,,,0,2420.92066666667,,,0,,0,
rf_19,2015,Winter,2015-07-09T06:00:00Z,0,,,0,5541.255,1400.66542857143,,0,,0,
rf_19,2016,Autumn,2016-03-02T06:30:00Z,0,,,0,2896.7824137931,,,0,,0,
rf_19,2016,Spring,2016-09-01T05:30:00Z,0,,,0,3967.37133333333,999.501619047618,,0,,0,
rf_19,2016,Summer,2016-02-19T08:00:00Z,0,,,0,2749.49933333333,651.773047619048,,0,,0,
rf_19,2016,Winter,2016-08-10T07:30:00Z,0,,,0,3684.09433333333,905.215952380954,,0,,0,
rf_19,2017,Autumn,2017-05-23T05:30:00Z,0,,,0,3254.97333333333,786.762285714286,,0,,0,
rf_19,2017,Spring,2017-09-25T04:30:00Z,0,,,0,3186.01566666667,,,0,,0,
rf_19,2017,Summer,2017-12-15T06:00:00Z,0,,,0,3603.97666666667,,,0,,0,
rf_19,2017,Winter,2017-07-29T06:30:00Z,0,,,0,3958.292,997.375142857142,,0,,0,
rf_19,2018,Autumn,2018-05-27T07:30:00Z,0,,,0,3643.10466666667,688.551047619047,,0,,0,
rf_19,2018,Summer,2018-02-18T06:00:00Z,277.182,,,0,4349.45933333333,,,0.0637279208189708,,0,
rf_19,2018,Winter,2018-06-22T07:30:00Z,0,,,0,4717.95766666667,857.822714285714,,0,,0,
rf_20,2014,Autumn,2014-05-31T05:30:00Z,,2760.284,,480.225333333333,4063.11866666667,,0.679351066619106,,,0.118191313798694,
rf_20,2014,Spring,2014-11-06T05:00:00Z,,3081.031,,2552.15866666667,6141.88866666667,851.565916666666,0.501642274423079,,,0.415533202436211,
rf_20,2014,Summer,2014-12-15T05:30:00Z,,3108.01466666667,,1847.02233333333,5443.23766666667,693.373166666666,0.570986397617644,,,0.339324212250392,
rf_20,2014,Winter,2014-07-02T05:00:00Z,,1530.598,,578.141,5288.00733333333,1662.46033333333,0.289447026737608,,,0.109330597247029,
rf_20,2015,Autumn,2015-05-30T06:00:00Z,,3042.22266666667,,921.512333333333,6243.45033333333,1301.10116666667,0.487266255715123,,,0.147596646747303,
rf_20,2015,Summer,2015-01-20T06:00:00Z,,2859.481,,1718.53366666667,5227.13733333333,689.915083333334,0.547045317092619,,,0.328771477976601,
rf_20,2015,Winter,2015-06-05T06:00:00Z,,3050.775,,3397.599,7239.90666666667,1230.07733333333,0.421383194626818,,,0.469287679583346,
rf_21,2014,Spring,2014-11-13T05:30:00Z,,,,0,2842.70766666667,945.595066666667,,,,0,
rf_21,2014,Summer,2014-12-13T05:00:00Z,,,,0,2306.94,785.229333333333,,,,0,
rf_21,2014,Winter,2014-08-09T09:00:00Z,,,,0,3760.43966666667,1401.65766666667,,,,0,
rf_21,2015,Autumn,2015-05-16T05:30:00Z,,,,1071.886,4120.682,1134.07093333333,,,,0.260123445584978,
rf_21,2015,Spring,2015-09-04T06:00:00Z,,,,0,3420.47,1117.89233333333,,,,0,
rf_21,2015,Summer,2015-01-29T04:00:00Z,,,,745.287333333334,3334.90066666667,1160.50066666667,,,,0.223481119177763,
rf_21,2015,Winter,2015-07-30T06:30:00Z,,,,1287.13366666667,3989.95233333333,1247.3228,,,,0.322593745271979,
rf_21,2016,Autumn,2016-05-22T06:00:00Z,,,,0,3198.627,966.494999999999,,,,0,
rf_21,2016,Summer,2016-01-12T08:00:00Z,,,,0,2539.972,876.082933333334,,,,0,
rf_21,2016,Winter,2016-06-06T05:00:00Z,,,,1642.988,4472.779,1359.473,,,,0.367330467255369,
rf_22,2014,Spring,2014-11-06T05:00:00Z,,1962.04133333333,1903.02166666667,912.849,5953.863,1726.28522222222,0.32954089359015,,0.319628057727675,0.15332045765917,
rf_22,2014,Summer,2014-12-18T07:30:00Z,,1817.999,2941.73333333333,0,6138.75133333333,1903.24577777778,0.29615126941668,,0.479207117799309,0,
rf_22,2014,Winter,2014-06-11T05:00:00Z,,1086.88866666667,2509.18266666667,106.515,6675.574,2858.94055555556,0.162815761860579,,0.375875193154427,0.0159559312802165,
rf_22,2015,Autumn,2015-05-26T07:30:00Z,,1916.646,2728.31733333333,0,7486.28966666667,2807.22511111111,0.25602081743297,,0.364441860362603,0,
rf_22,2015,Spring,2015-09-20T09:00:00Z,,1929.29566666667,3411.40133333333,0,8019.169,2924.48666666667,0.240585485437041,,0.425405841095671,0,
rf_22,2015,Summer,2015-02-11T04:30:00Z,,684.963666666667,2069.64433333333,940.916333333333,5589.48733333333,2268.88811111111,0.12254498951663,,0.370274447352416,0.168336786045136,
rf_22,2015,Winter,2015-07-09T08:30:00Z,,1928.30466666667,2905.81266666667,0,7365.55166666667,2659.35433333333,0.261800439930841,,0.394513920772171,0,
rf_22,2016,Autumn,2016-04-23T05:30:00Z,,1959.48666666667,1971.112,1242.714,6930.834,2246.32244444444,0.282720184420327,,0.284397519836718,0.17930223116006,
rf_22,2016,Spring,2016-11-10T08:00:00Z,,1926.2,2517.05533333333,0,6198.32833333334,2012.09922222222,0.310761207927836,,0.406086157100959,0,
rf_22,2016,Summer,2016-12-08T08:00:00Z,,1931.64566666667,2696.916,0,7060.03966666667,2526.36355555556,0.273602664838663,,0.381997287172938,0,
rf_22,2016,Winter,2016-06-10T05:30:00Z,,1932.45566666667,3002.69966666667,1040.903,7331.62333333333,2256.42122222222,0.263578143448905,,0.409554546128257,0.14197442403615,
rf_22,2017,Autumn,2017-05-22T05:30:00Z,,711.633,3141.127,277.467333333333,6728.69033333333,2875.34677777778,0.105760997273813,,0.466825911788381,0.0412364545829646,
rf_22,2017,Spring,2017-09-09T06:00:00Z,,1274.19133333333,2577.335,1189.93433333333,6352.75266666667,2131.24911111111,0.200573105894568,,0.405703658749923,0.18731003641571,
rf_22,2017,Summer,2017-02-08T05:30:00Z,,1990.90566666667,2446.51,735.560333333333,6686.691,2073.88588888889,0.297741538627502,,0.365877531951155,0.110003637574001,
rf_22,2017,Winter,2017-07-14T08:00:00Z,,1375.45931034483,2968.45620689655,0,6856.92172413793,2667.38252873563,0.200594284969434,,0.43291382435458,0,
rf_22,2018,Summer,2018-01-09T06:00:00Z,,1994.447,815.983000000001,0,4544.984,1429.20288888889,0.438823767036364,,0.179534845447201,0,
rf_23,2014,Autumn,2014-05-28T06:30:00Z,,1374.26333333333,,322.745333333333,3955.454,,0.347435043697469,,,0.0815950162315964,
rf_23,2014,Spring,2014-11-02T08:00:00Z,,0,,0,3483.90166666667,1572.95141666667,0,,,0,
rf_23,2014,Summer,2014-12-20T04:00:00Z,,0,,0,2963.33166666667,1389.68533333333,0,,,0,
rf_23,2014,Winter,2014-07-09T09:00:00Z,,1403.126,,0,4829.24666666667,1249.48233333334,0.29054759403468,,,0,
rf_23,2015,Autumn,2015-05-17T05:00:00Z,,276.679,,2051.79633333333,3743.653,1123.6825,0.0739061552980471,,,0.548073321254222,
rf_23,2015,Spring,2015-10-04T04:30:00Z,,1258.36266666667,,1493.64866666667,5301.934,1560.37333333333,0.237340311415923,,,0.281717702760289,
rf_23,2015,Summer,2015-02-17T05:30:00Z,,161.179,,3023.23533333333,3895.66866666667,1046.0125,0.0413738984988969,,,0.776050427286508,
rf_23,2015,Winter,2015-08-05T06:30:00Z,,65.7306666666667,,1958.338,5228.24866666667,,0.0125722150680668,,,0.37456864140484,
rf_23,2016,Autumn,2016-04-02T05:00:00Z,,249.182333333333,,1976.964,4136.30833333333,,0.0602426882264177,,,0.477953730883216,
rf_23,2016,Spring,2016-09-09T06:30:00Z,,0,,1253.76533333333,5270.02033333333,1428.54783333333,0,,,0.2379052174435,
rf_23,2016,Summer,2016-12-15T05:00:00Z,,0,,1900.68233333333,3503.293,1121.63558333333,0,,,0.542541641059806,
rf_23,2016,Winter,2016-08-25T05:30:00Z,,252.364333333333,,2294.63766666667,5463.98233333333,1352.96583333333,0.0461868867682405,,,0.419957006937615,
rf_23,2017,Autumn,2017-05-19T06:00:00Z,,0,,2113.568,5942.44066666667,1934.45358333334,0,,,0.355673387175034,
rf_23,2017,Spring,2017-09-03T09:00:00Z,,282.338333333333,,0,4231.71233333333,1357.48575,0.0667196423323356,,,0,
rf_23,2017,Summer,2017-02-12T07:30:00Z,,1417.223,,0,3338.23833333333,789.521833333332,0.424542186173047,,,0,
rf_23,2017,Winter,2017-07-06T07:00:00Z,,718.733333333333,,2317.008,6265.258,1770.00075,0.114717276340948,,,0.369818449615323,
rf_23,2018,Autumn,2018-05-23T06:30:00Z,,1028.22266666667,,2240.259,5267.458,1405.55975,0.19520282205699,,,0.425301729980571,
rf_23,2018,Summer,2018-01-01T06:00:00Z,,1232.146,,1944.36633333333,5955.525,,0.206891248042784,,,0.326481096684731,
rf_23,2018,Winter,2018-07-26T05:00:00Z,,797.135,,977.679333333333,5081.31066666667,1361.69391666667,0.156875863786325,,,0.192406919684501,
rf_24,2014,Autumn,2014-05-31T05:00:00Z,,0,,1720.78033333333,2064.70166666667,,0,,,0.833428073950955,
rf_24,2014,Spring,2014-11-29T08:00:00Z,,3054.13966666667,,0,4930.861,860.858499999999,0.619392772715895,,,0,
rf_24,2014,Summer,2014-12-09T08:00:00Z,,3073.048,,0,3600.91133333333,196.19425,0.853408405686932,,,0,
rf_24,2014,Winter,2014-06-21T06:00:00Z,,3037.41733333333,,2131.272,6234.17733333333,961.67075,0.487220233067907,,,0.341869004688777,
rf_24,2015,Autumn,2015-03-24T07:30:00Z,,3015.60166666667,,0,3865.42233333333,246.95525,0.780148042469186,,,0,
rf_24,2015,Spring,2015-10-24T07:30:00Z,,3020.82333333333,,0,3700.26266666667,254.740416666667,0.816380783057922,,,0,
rf_24,2015,Summer,2015-12-12T07:30:00Z,,3049.195,,0,3957.65933333333,299.442333333333,0.770454135432577,,,0,
rf_24,2015,Winter,2015-08-11T06:30:00Z,,3028.11133333333,,516.246333333333,4239.88,323.329250000001,0.71419741439223,,,0.121759656719844,
rf_24,2016,Autumn,2016-04-21T09:00:00Z,,3063.084,,0,4151.73233333333,447.221833333333,0.737784556920297,,,0,
rf_24,2016,Spring,2016-09-02T05:00:00Z,,0,,2057.28633333333,2896.52,,0,,,0.710261394132728,
rf_24,2016,Summer,2016-12-21T08:00:00Z,,3100.046,,0,3882.443,208.73025,0.798478174695675,,,0,
rf_24,2016,Winter,2016-07-20T08:00:00Z,,3038.65233333333,,0,3983.166,336.27075,0.762873637034793,,,0,
rf_24,2017,Autumn,2017-03-02T07:00:00Z,,3104.13133333333,,0,3418.77,92.7451666666668,0.907967290380262,,,0,
rf_24,2017,Spring,2017-10-10T06:00:00Z,,3148.33933333333,,0,4077.33633333333,,0.772155906687119,,,0,
rf_24,2017,Summer,2017-02-25T07:30:00Z,,2614.23966666667,,0,4097.574,608.689166666666,0.637996938351002,,,0,
rf_24,2017,Winter,2017-07-09T05:30:00Z,,3088.941,,1544.43933333333,5200.003,560.71525,0.594026772676862,,,0.297007392752145,
rf_24,2018,Autumn,2018-04-22T07:30:00Z,,3118.81566666667,,0,3767.928,223.212166666667,0.827726980628789,,,0,
rf_24,2018,Summer,2018-02-24T07:00:00Z,,0,,1158.97466666667,2880.27966666667,,0,,,0.402382685292482,
rf_24,2018,Winter,2018-06-02T05:00:00Z,,3088.566,,2224.34733333333,6139.31033333333,786.871416666666,0.503080286271026,,,0.362312248862263,
rf_27,2014,Spring,2014-09-28T06:30:00Z,1595.328,0,,1808.68566666667,6217.691,2846.38655555556,0,0.256578848964994,,0.290893462969882,
rf_27,2014,Summer,2014-12-19T04:30:00Z,0,1378.20233333333,,1817.57466666667,4466.61133333333,1280.42744444444,0.308556583611408,0,,0.406924742500543,
rf_27,2014,Winter,2014-08-12T05:30:00Z,1771.134,0,,1677.72466666667,6139.38966666667,2732.32566666667,0,0.2884869826094,,0.273272223748192,
rf_27,2015,Autumn,2015-04-14T05:00:00Z,985.298666666667,1615.97033333333,,1326.92333333333,6649.066,1953.82277777778,0.243037192491897,0.14818602592705,,0.199565372540042,
rf_27,2015,Spring,2015-11-04T06:00:00Z,2042.566,0,,1981.86,6195.09166666667,2413.44955555556,0,0.32970714719045,,0.319908099288281,
rf_27,2015,Summer,2015-02-23T07:30:00Z,757.685333333334,918.107,,1836.10633333333,5088.51266666667,1752.00466666667,0.180427378321026,0.148901139285101,,0.360833597872541,
rf_27,2015,Winter,2015-06-22T05:30:00Z,1025.07966666667,1544.30133333333,,1604.624,6806.32933333333,2187.88355555556,0.226891949787129,0.150606827331502,,0.235754680888201,
rf_27,2016,Autumn,2016-04-25T06:00:00Z,0,0,,481.135,4158.658,1753.29833333333,0,0,,0.115694774612387,
rf_27,2016,Summer,2016-01-30T04:30:00Z,975.319333333333,0,,1879.219,3811.291,1491.86066666667,0,0.255902614975695,,0.49306626022521,
rf_28,2015,Autumn,2015-05-23T05:30:00Z,1348.84266666667,,129.443666666667,,4676.189,1488.70975,,0.288449133828139,0.0276814445837555,,
rf_29,2015,Autumn,2015-05-29T06:00:00Z,,3126.37733333333,368.098333333333,1810.62533333333,8395.39766666667,2091.74488888889,0.372391810068318,,0.0438452528335663,0.215668799171037,
rf_29,2015,Spring,2015-09-20T06:00:00Z,,3133.29066666667,449.74,0,6147.72333333333,1375.68388888889,0.509666830593657,,0.07315553671088,0,
rf_29,2015,Summer,2015-12-11T04:00:00Z,,2587.15,19.0406666666667,1685.34766666667,5500.849,1187.49466666667,0.470318309046476,,0.0034614050788645,0.30637955462269,
rf_29,2015,Winter,2015-08-09T09:00:00Z,,3135.975,496.196,0,7097.36,1805.88477777778,0.441850913579134,,0.0699127562924806,0,
rf_29,2016,Autumn,2016-03-10T05:30:00Z,,3158.81133333333,105.634666666667,0,5671.18466666667,1404.00533333333,0.556993206710367,,0.0186265609172546,0,
rf_29,2016,Spring,2016-09-10T07:00:00Z,,3145.29166666667,292.241333333333,2013.49333333333,7198.21766666667,1731.89122222222,0.436954231216404,,0.0405991242369117,0.279721095773106,
rf_29,2016,Summer,2016-12-22T06:00:00Z,,3180.17466666667,14.864,868.550666666667,6165.57266666667,1416.09777777778,0.515795504910655,,0.0024108060684063,0.140871045338962,
rf_29,2016,Winter,2016-07-31T07:00:00Z,,3128.72866666667,182.014333333333,1485.781,7469.38533333333,1869.453,0.418873645827886,,0.024368047062864,0.19891610001287,
rf_29,2017,Autumn,2017-05-20T07:00:00Z,,3183.363,111.659333333333,1715.36133333333,7985.99733333334,2379.05277777778,0.398618089529373,,0.0139818896341563,0.214796131495494,
rf_29,2017,Spring,2017-09-02T07:30:00Z,,3139.24333333333,131.297666666667,0,6601.92466666667,1990.36455555555,0.475504264564464,,0.0198877862586941,0,
rf_29,2017,Summer,2017-01-31T04:30:00Z,,3209.56766666667,1.61433333333333,1585.195,6988.299,1657.64288888889,0.459277381615565,,0.000231005189293322,0.226835600480174,
rf_29,2017,Winter,2017-07-14T07:30:00Z,,3123.269,146.671,1500.58733333333,8334.96833333333,2432.02455555556,0.374718760179253,,0.0175970674553653,0.180035157102176,
rf_29,2018,Autumn,2018-05-30T07:00:00Z,,3200.89566666667,98.2333333333334,0,6761.45733333334,1938.27077777778,0.473403218990462,,0.014528426120365,0,
rf_29,2018,Summer,2018-01-02T05:30:00Z,,3178.89066666667,43.8896666666667,0,5034.005,1024.59177777778,0.631483414630432,,0.00871863787713097,0,
rf_29,2018,Winter,2018-06-29T08:00:00Z,,3133.42733333333,128.164333333333,0,6000.977,1560.26788888889,0.522152864997371,,0.0213572445509011,0,
rf_30,2015,Autumn,2015-04-08T06:00:00Z,,526.494,675.487666666667,1806.981,4306.354,1662.17122222222,0.12225980493011,,0.156858369438896,0.419608095386492,
rf_30,2015,Spring,2015-10-03T07:30:00Z,,1408.968,473.102,0,5173.55266666667,1847.12366666667,0.272340515460105,,0.0914462518277253,0,
rf_30,2015,Summer,2015-12-20T04:30:00Z,,988.637333333334,2.35466666666667,1686.26166666667,3502.714,1391.17233333333,0.282248945627115,,0.000672240630170396,0.481415744096341,
rf_30,2015,Winter,2015-08-22T06:30:00Z,,1230.621,885.206333333333,0,3953.08266666667,1927.13222222222,0.311306669697775,,0.223928110787463,0,
rf_30,2016,Autumn,2016-03-24T05:00:00Z,,1258.44,667.732666666667,869.341333333334,3652.61833333333,1480.46144444444,0.34453093237682,,0.18280931806453,0.238004974513717,
rf_30,2016,Spring,2016-09-04T05:30:00Z,,808.46,994.549,1056.56466666667,2612.20566666667,1071.752,0.30949324179043,,0.380731506975522,0.404472235915065,
rf_30,2016,Summer,2016-02-09T05:00:00Z,,0,41.7016666666667,1449.19666666667,3256.27366666667,1473.435,0,,0.0128065607917271,0.445047565105349,
rf_30,2016,Winter,2016-08-02T05:00:00Z,,1114.21533333333,502.082333333333,1170.74466666667,2664.359,1126.657,0.418192643458832,,0.188443949682957,0.439409503999525,
rf_31,2015,Autumn,2015-05-19T06:30:00Z,356.429666666667,1867.988,618.142,,5133.265,1839.85122222222,0.363898610338644,0.0694352749500887,0.120418875705813,,
rf_31,2015,Spring,2015-09-24T06:30:00Z,579.006,1481.40733333333,597.948,,4876.20433333333,1769.17933333333,0.303803374933768,0.118741127405585,0.122625706210151,,
rf_31,2015,Summer,2015-12-10T06:00:00Z,0,2.153,0,,3233.787,1213.47122222222,0.000665782873145325,0,0,,
rf_31,2015,Winter,2015-06-20T06:30:00Z,101.542666666667,752.155666666667,418.568666666667,,5001.21133333334,1836.15944444445,0.150394697711234,0.0203036144443407,0.083693457198436,,
rf_31,2016,Autumn,2016-05-06T06:30:00Z,51.456,0,492.252666666667,,3916.43233333333,1490.41288888889,0,0.0131384882006132,0.125689051864125,,
rf_31,2016,Spring,2016-09-19T06:00:00Z,150.257,0,591.458666666667,,3232.103,1165.80277777778,0,0.0464889268689766,0.182994993249493,,
rf_31,2016,Summer,2016-01-29T05:00:00Z,0,1745.147,157.603333333333,,3735.77733333333,1422.45911111111,0.467144276621769,0,0.0421875607860996,,
rf_31,2016,Winter,2016-08-06T06:30:00Z,2154.716,0,550.274,,4337.127,1606.85033333333,0,0.496807218234559,0.126875233305366,,
rf_31,2017,Autumn,2017-05-02T05:30:00Z,2.14266666666667,0,717.489,,3518.681,1249.98922222222,0,0.00060894030083053,0.203908510035437,,
rf_31,2017,Spring,2017-09-18T06:00:00Z,46.5463333333333,0,676.384333333333,,3554.734,1323.44355555556,0,0.0130941818243878,0.190277059643094,,
rf_31,2017,Summer,2017-01-23T04:30:00Z,0,0,215.929,,3049.69833333333,1151.47511111111,0,0,0.0708033964015021,,
rf_31,2017,Winter,2017-06-18T05:30:00Z,0,0,523.927666666667,,3786.47666666667,1371.94944444445,0,0,0.138368122344167,,
rf_31,2018,Autumn,2018-05-28T06:00:00Z,1048.533,0,1100.61266666667,,6515.568,3037.96966666667,0,0.160927335882305,0.168920448173769,,
rf_31,2018,Summer,2018-01-15T05:30:00Z,0,0,0,,2935.20833333333,1113.71577777778,0,0,0,,
rf_31,2018,Winter,2018-06-25T05:30:00Z,518.296,0,1207.51133333333,,7101.94566666667,3163.50822222222,0,0.072979437512828,0.170025425426844,,
rf_32,2015,Autumn,2015-04-01T05:00:00Z,0,1458.535,47.3476666666667,,3259.81733333333,1273.78344444444,0.447428444865827,0,0.0145246379858504,,
rf_32,2015,Spring,2015-09-08T05:30:00Z,671.687666666667,0,103.882333333333,,3655.856,1382.33844444444,0,0.183729246082632,0.0284153241630231,,
rf_32,2015,Summer,2015-12-06T05:30:00Z,0,1437.42533333333,227.073666666667,,3908.25766666667,1553.03522222222,0.367791854051246,0,0.058100996923352,,
rf_32,2015,Winter,2015-07-10T09:00:00Z,876.897666666667,1405.574,341.918,,7882.02233333334,2648.74755555556,0.178326569065376,0.111252877698435,0.0433794761725068,,
rf_32,2016,Autumn,2016-03-14T05:00:00Z,0,1455.129,66.64,,3193.69133333333,1182.73366666667,0.45562606029345,0,0.0208661367191194,,
rf_32,2016,Summer,2016-01-29T04:00:00Z,0,1468.68833333333,0,,2962.53833333333,1117.29655555555,0.495753360153427,0,0,,
rf_33,2015,Autumn,2015-05-04T05:00:00Z,,1542.34766666667,303.100666666667,2954.88866666667,5279.99433333333,1370.54533333333,0.292111614008677,,0.0574054909023578,0.559638605672747,
rf_33,2015,Spring,2015-10-28T05:30:00Z,,959.453,132.403,3247.84566666667,5175.59966666667,1639.60988888889,0.185380064493654,,0.025582156373635,0.627530310658366,
rf_33,2015,Summer,2015-12-20T05:30:00Z,,1346.264,110.660666666667,2184.659,3932.80166666667,942.329222222223,0.342316779259569,,0.02813787117835,0.555496865889923,
rf_33,2015,Winter,2015-07-19T05:30:00Z,,1901.70066666667,242.561,2203.12033333333,7016.92333333333,2545.96066666667,0.271016309617179,,0.0345679991753271,0.313972410510399,
rf_33,2016,Autumn,2016-04-14T06:00:00Z,,2081.02,203.531666666667,3137.98766666667,5654.312,1250.75144444444,0.368041240030617,,0.0359958323252532,0.554972500043625,
rf_33,2016,Spring,2016-10-13T06:00:00Z,,2131.892,209.233333333333,2663.20633333333,5430.75633333333,1186.64277777778,0.392558949278336,,0.0385274758230422,0.490393265664837,
rf_33,2016,Summer,2016-02-22T05:30:00Z,,1925.22,63.5866666666667,1486.01266666667,5181.04966666667,1624.53888888889,0.371588794522911,,0.0122729313088358,0.286816912068462,
rf_33,2016,Winter,2016-08-04T05:30:00Z,,1353.49266666667,176.623333333333,3614.151,5518.15633333334,1496.946,0.245279869743935,,0.032007671161183,0.654956253806751,
rf_33,2017,Autumn,2017-04-30T06:00:00Z,,2046.41033333333,212.607,1794.34566666667,4894.02866666667,1199.37833333333,0.418144329082392,,0.0434421239597697,0.366639794917426,
